id,area,type,rwdirusa,rwdiril,rwdirlocal,qlife,pres12_oba_rom,pres12_oba_rom_comment,impress_oba,impress_rom,app_gov_quin,app_pres_oba,el_honest_us,el_honest_il,leg_per_prof,leg_pubemp,leg_st_biz,term_lim,term_leader,cf_lim_leader,prim_nodeclr,redist_hat,redist_neutral,redist_commis,off_otherjob,off_taxrec,off_govprof,off_loans,off_lobby,off_reltax,off_privbiz,off_ethics,off_giftlim,off_giftlim2hi,inf_proc,inf_lgrts,inf_prol,inf_biz,inf_evch,inf_priunion,inf_occupy,inf_teapar,inf_ilcoc,inf_nra,inf_cathch,inf_pubunion,crpt_biz,crpt_ilsprd,crpt_ilothst,crpt_locil,app_citun,cf_limneed,off_2blobby,wealth_reason,wealth_distfair,wealth_fedpolicy,leg_hypoth,abort_leg,lg_rights,id_il,education,ideology,party_aff_og,employ_time,employ_type,retired_type,relig_att_often,relig_type,religion,relig_denom,relig_what,born_again,zip,birth_yr,rac_eth,hhinc,education_redo,ideology_redo,party_aff_redo,employ_time_redo,gender,language,areacode,party_aff,Generation
061463,3,1,1,1,2,4,1, ,4,2,5,4,1,2,4,3,4,1,4,2,4,4,4,2,2,4,4,2,4,4,2,4,0, ,9,2,2,2,2,2,9,2,2,1,2,1,1,1,1,3,4,2,1,2,2,1,2,1,1,1,4,3,7,3, ,4,4, ,1,30, ,2,61604,1930,1,1, , , ,3,1,1,309,3,1
037026,1,1,1,1,1,2,1, ,5,3,4,5,1,1,1,3,1,1,4,4,2,1,2,1,4,4,4,4,4,4,4,4, ,100000,2,3,3,1,9,2,3,2,3,2,2,1,1,9,1,1,2,1,2,2,2,1,1,1,1,1,5,1,1,1,1, ,4, ,3, , , ,60616,1964,3,4, , , ,1,2,1,312,1,2
057362,1,2,3,2,1,2,9, ,3,3,4,5,2,2,2,2,1,2,1,4,9,3,4,2,4,4,4,4,3,2,4,4,500, ,3,3,3,1,2,3,3,3,1,1,1,3,1,1,1,3,1,2,2,2,9,1,1,4,2,1,4,2,3,1,2, ,5, ,3, , , ,60409,1981,7,3, ,2, , ,2,1,312,1,3
059702,3,2,2,2,1,4,3, ,5,2,1,4,2,2,1,2,1,2,4,2,1,1,3,1,4,4,4,4,1,4,3,4,50, ,1,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,9,2,1,4,1,9,1,3,3,1,4,3,4,1,1, ,1,1, ,13, ,2,61072,0,1,5, ,4, , ,2,1,815,2,0
065800,2,2,2,2,1,5,5, ,1,5,3,1,2,2,4,1,4,1,4,4,4,1,1,1,2,4,4,4,4,4,4,4,100, ,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,9,2,1,1,4,2,7,1,1, ,2,1, ,13, ,1,60487,0,1,9, , , ,1,1,1,708,3,0
069545,2,2,1,1,1,1,1, ,3,1,9,3,2,1,4,9,3,1,9,4,4,1,4,3,4,4,4,4,4,4,4,4,0, ,3,3,3,2,1,3,1,2,2,1,1,3,1,2,2,2,2,1,1,1,2,1,1,2,1,1,3,2,6,2,1, ,4, ,3, , , ,60093,1990,1,9, , , ,2,2,1,847,3,4
071205,2,2,3,1,1,2,1, ,5,2,9,5,1,1,4,4,4,1,4,4,4,9,4,1,3,3,4,4,4,3,3,4,150, ,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,9,1,1,1,4,2,1,2,2,1,2,5,1,1,1,9, ,5, ,3, , , ,60637,1986,3,1, , , ,1,1,1,773,1,4
058888,3,1,1,2,3,4,1, ,4,1,2,4,2,2,4,4,4,1,4,4,4,1,2,1,3,4,4,4,4,4,9,4,100, ,3,2,3,1,1,3,2,1,9,2,2,3,1,1,1,2,2,1,2,4,2,1,2,2,2,1,3,1,3,3, ,3,4, ,1,14, ,2,61604,0,1,3,3, , , ,2,1,309,1,0
058298,2,1,3,3,2,3,1, ,4,2,3,4,2,2,4,4,1,3,9,4,4,1,2,3,4,4,4,4,4,4,4,4,0, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,9,1,2,1,1,1,5,1,4,3, ,3,4, ,1,13, ,2,60131,1948,1,5,5, , , ,1,1,847,2,2
061242,3,1,1,3,1,3,9, ,5,1,3,4,1,1,4,4,4,1,4,4,4,1,4,1,2,4,4,4,4,3,4,4,5000, ,2,2,2,1,1,2,2,1,1,2,2,2,2,9,3,2,1,2,9,3,2,9,9,1,1,1,6,1,4,1,3, ,4, ,1,88, ,2,62471,1952,1,5, , ,4, ,1,1,618,2,2
033623,2,2,1,1,1,4,1, ,5,1,4,5,1,1,1,3,1,1,4,4,4,3,1,1,4,3,4,4,4,4,4,4,10, ,3,3,1,2,2,2,2,1,2,1,2,2,1,1,3,3,2,2,1,2,2,1,2,1,1,2,3,1,1,1,2, ,4, ,1,5, , ,60612,1966,4,5, ,1, , ,1,1,773,1,3
065985,1,1,1,2,2,4,1, ,5,1,2,5,1,1,1,1,1,1,4,4,4,1,4,1,3,3,4,4,4,3,4,4,100, ,2,2,2,2,2,2,3,2,3,3,2,2,2,2,1,1,1,1,2,4,1,9,2,2,2,1,5,2,3,3, ,1,5, ,8, , , ,60654,1946,1,1,5, , , ,2,1,312,1,1
068695,2,1,2,1,2,2,1, ,5,2,2,4,1,1,4,4,4,1,4,4,4,3,3,2,3,4,3,4,4,4,4,4,250, ,2,2,1,1,1,9,3,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,6,1,3,1,4, ,4, ,1,5, , ,60630,1954,1,4, , ,3, ,2,1,773,1,2
069613,2,1,2,2,1,3,4, ,1,2,4,1,1,2,1,9,4,1,3,3,9,1,2,1,2,3,3,3,3,2,3,4,250, ,1,1,2,2,3,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,3,2,1,5,3,7,1,1, ,2,1, ,30, ,1,60564,1975,1,6, ,4, , ,1,1,630,3,3
071233,2,1,2,2,2,2,5, ,1,5,1,1,1,1,4,4,4,1,4,4,4,1,4,1,1,4,4,4,4,3,1,4,100, ,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,5,3,5,1,1, ,3,1, ,14, ,1,60543,1966,1,5, , , ,1,1,1,630,3,3
057197,3,1,1,2,1,2,1, ,5,2,2,5,2,1,4,4,4,1,2,4,4,4,4,1,3,4,4,4,4,4,4,4,25, ,2,3,1,1,1,2,3,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,1,6,1,3,1,1, ,5, ,1,31, ,2,61701,1957,1,5, , , ,1,2,1,309,1,2
058137,2,1,2,2,1,3,5, ,2,4,4,4,1,1,1,1,1,2,1,1,2,9,9,3,4,4,4,4,4,4,4,4,1000, ,1,1,3,3,3,1,1,1,9,1,3,1,1,1,1,1,9,2,1,1,2,2,1,2,2,1,2,3,2,3, ,1,1,1, ,5, , ,60634,1934,1,2, ,5, , ,2,1,773,1,1
030871,2,1,1,3,1,3,1, ,5,4,4,5,1,1,2,2,2,1,3,3,3,2,2,2,2,3,4,3,1,3,4,4,500, ,2,2,2,2,2,1,2,2,1,2,2,1,2,2,3,3,2,2,2,2,2,1,1,3,4,1,2,1,3,1,1, ,4, ,1,5, , ,60629,1982,4,4, , , ,1,1,1,773,1,3
057743,3,2,2,2,2,2,5, ,1,5,2,1,2,2,4,4,4,1,3,3,9,9,4,1,1,2,3,4,3,1,2,1,0, ,1,9,3,2,2,2,9,2,3,3,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,4,3,7,1,2, ,4, ,1,88, ,2,61356,1961,1,7,4, , , ,2,1,815,3,2
059611,3,2,2,2,1,3,5, ,1,4,1,1,1,1,4,1,1,1,4,9,4,1,3,1,4,4,4,4,4,4,4,4,0, ,1,1,3,3,1,1,1,3,1,3,3,1,2,1,1,2,3,2,1,1,1,2,2,2,3,1,5,3,5,4, , ,1,1, ,99, ,2,61554,1955,7,2, ,5, , ,1,1,309,3,2
066128,3,2,1,2,1,2,1, ,4,4,1,4,9,2,1,1,2,1,4,1,1,1,9,3,3,3,4,3,4,4,1,4, ,999999,2,2,2,9,2,2,3,2,2,1,2,2,2,9,1,2,1,2,9,9,9,9,2,1,1,1,5,1,2,3, ,3,3,1, ,5, , ,61362,1930,1,4, ,2, , ,2,1,815,1,1
069589,3,2,3,2,1,4,2, ,5,2,1,5,2,9,1,1,1,2,4,1,1,1,1,2,4,4,4,4,4,4,4,4, ,999999,2,1,3,3,3,2,2,1,2,2,9,2,2,2,3,3,1,2,1,2,2,1,1,2,3,1,2,3,1,3, ,3,1,1, ,3, ,1,62688,1938,1,2, ,3, , ,2,1,217,1,1
055721,3,2,2,2,2,3,5, ,2,4,2,1,9,2,3,3,4,1,3,4,4,1,2,1,3,4,2,4,2,1,9,4, ,999999,1,1,1,9,9,1,9,2,2,1,9,2,2,1,1,2,1,2,1,1,1,2,2,4,4,1,6,3,9,1,4, ,2,9, , , , ,99999,1931,1,9, , , ,1,1,1,815,9,1
068520,2,2,1,1,1,3,1, ,5,2,2,4,1,1,4,3,3,1,4,3,1,3,3,1,2,2,3,4,1,3,3,4, ,200,3,3,1,3,1,3,3,1,3,1,1,1,2,1,2,2,9,2,2,2,2,2,2,1,1,1,4,1,1,2,4, ,4, ,1,5, , ,60558,1975,1,6, , , ,2,2,1,708,1,3
071643,3,2,2,2,2,2,5, ,2,4,1,1,1,2,4,4,4,1,4,1,1,1,3,1,1,4,4,4,3,1,1,4,250, ,1,1,3,3,3,1,1,3,3,2,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,3,3,7,1,3, ,1,1, ,16, ,1,62966,1963,1,6, , ,7, ,2,1,618,3,2
058808,2,1,1,1,1,3,1, ,5,1,5,5,1,1,9,4,4,2,1,9,4,1,4,2,4,4,4,4,4,4,4,4,0, ,2,2,1,1,1,2,2,1,1,1,1,2,2,1,3,2,1,1,1,1,2,1,2,1,1,1,5,1,1,3, ,1,4, ,2, ,5, ,60026,1928,1,7,5, , , ,1,1,847,1,1
055607,2,1,1,1,1,3,1, ,5,1,4,4,1,1,4,1,4,1,4,4,4,1,4,1,4,4,4,4,4,4,4,4, ,10000,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,2,4,2,2,2,2,1,2,3,2,1,3,2,2,1,1, ,3,1, ,5, , ,60425,1962,2,4,3, , , ,1,1,708,1,2
062316,3,1,1,3,1,2,1, ,5,1,9,4,2,2,2,3,9,1,9,1,3,3,4,1,2,4,4,9,4,4,4,3,1, ,1,1,2,2,1,1,1,1,3,1,9,1,1,1,3,3,9,2,1,2,2,2,2,2,3,1,5,2,1,3, ,9,1,1, ,3, ,1,62806,1941,1,4, ,3, , ,2,1,618,1,1
065069,3,1,1,1,1,3,1, ,3,3,5,5,1,1,2,1,4,1,4,2,4,4,4,1,4,4,4,4,4,4,1,4, ,100000,9,3,9,3,3,3,9,9,1,3,9,3,1,9,3,3,2,2,1,2,2,2,2,2,1,2,2,2,7,1,1, ,1,1, ,3, ,2,62960,1971,1,1, ,5, , ,1,1,618,3,3
068439,3,1,1,3,1,2,1, ,4,1,4,4,1,1,1,3,1,1,3,3,3,9,9,3,4,3,4,4,4,4,4,4,1000, ,1,2,2,9,9,2,9,1,9,1,2,9,9,1,3,3,9,9,1,1,1,1,2,3,2,1,3,2,3,3, ,1,1,1, ,5, , ,61443,1935,1,1, , ,3, ,2,1,309,1,1
069129,3,1,1,1,1,2,9, ,9,9,9,9,1,1,3,9,9,1,3,9,3,2,3,3,2,3,3,2,2,2,2,3,150, ,2,9,9,2,9,9,2,9,2,9,2,2,2,9,3,3,9,1,9,1,9,1,2,2,4,1,6,9,9,1,1, ,4, ,1,99, ,2,62704,1972,1,1, , ,9, ,2,1,217,9,3
057145,1,1,1,3,3,2,1, ,5,1,4,5,1,1,4,3,4,1,4,4,4,1,4,2,4,4,4,4,4,4,4,4,100, ,2,2,2,1,9,1,2,1,2,1,1,2,1,1,3,3,1,2,1,3,2,1,1,3,2,1,6,1,4,2,4, ,1,1, ,31, ,2,60680,0,7,9, , ,4, ,2,1,312,2,0
010184,2,2,2,2,3,3,3, ,4,3,4,2,2,2,1,9,9,1,3,3,9,3,4,1,1,4,2,4,4,3,4,4,100000, ,9,1,2,2,3,9,9,9,9,9,3,9,1,9,9,9,3,1,1,4,1,2,2,2,4,1,1,9,9,1,4, ,1,1, ,98, ,1,60618,1977,4,4, , , ,1,1,1,773,9,3
057722,3,1,2,2,2,3,5, ,2,4,4,4,1,1,3,2,3,1,3,3,3,2,4,1,2,3,3,3,2,2,2,3, ,1000,2,2,2,2,2,1,2,2,2,2,2,1,2,2,3,3,3,2,1,2,1,2,2,2,2,1,3,3,6,3, ,1,2,1, ,14, ,2,61761,1931,1,3, , ,6, ,1,1,309,3,1
062563,1,1,1,2,1,1,1, ,5,4,2,4,2,1,4,4,4,1,4,4,2,1,4,2,4,4,4,4,4,4,4,4,100, ,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,1,2,2,1,2,2,1,1,5,1,1,1,1, ,4, ,1,5, , ,60610,1958,1,7, ,2, , ,1,1,312,1,2
067035,2,1,1,3,1,1,1, ,4,1,4,4,2,1,4,4,4,1,4,4,4,1,9,1,4,4,4,4,4,4,3,4,50, ,2,1,3,2,2,3,3,1,3,2,2,3,1,1,1,3,3,2,1,2,2,1,2,2,2,1,3,3,3,1,4, ,2,1, ,16, ,1,60515,1957,1,6, , , ,1,2,1,630,1,2
055961,2,1,2,2,1,2,5, ,2,5,1,1,2,2,1,4,4,3,4,1,4,1,1,1,4,4,4,4,4,4,4,4,0, ,1,1,3,1,3,1,1,1,9,9,1,1,1,1,1,2,1,1,2,2,2,2,2,3,2,1,2,3,7,2,1, ,1,1, ,16, ,1,60090,1932,1,2, , ,7, ,2,1,847,3,1
062445,3,1,1,2,1,2,1, ,5,2,2,5,1,1,3,4,2,2,3,2,4,1,3,1,3,3,3,4,4,3,3,3,100, ,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,1,1,3,1,2,1,1, ,5, ,1,16, ,2,61491,1967,1,4, , , ,1,1,1,309,1,3
042574,3,2,1,2,1,3,1, ,4,2,2,4,1,1,1,1,1,1,9,4,4,4,4,1,4,4,4,4,4,4,4,4, ,1000,9,2,9,2,9,9,2,9,9,2,2,9,1,1,1,3,3,2,1,2,2,1,1,1,1,1,2,2,2,1,1, ,5, ,1,13, ,2,62094,1957,1,5, , , ,1,1,1,217,1,2
057554,2,1,1,1,1,2,1, ,5,1,4,5,1,1,1,1,1,1,4,4,4,9,9,1,4,4,4,4,4,4,4,4, ,999999,2,2,2,2,2,2,2,1,2,1,2,1,2,2,3,3,3,1,1,2,2,1,1,2,1,1,3,1,1,3, ,3,1,1, ,5, , ,60640,1925,1,9, , ,1, ,2,1,773,1,1
058519,1,1,3,1,1,3,1, ,4,1,4,3,1,1,3,3,9,1,9,1,4,3,3,2,4,4,4,4,4,4,4,4,50, ,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,4,9,1,2,2,2,1,2,1,2,1,1, ,3,1, ,99, ,2,60586,1969,7,5, , , ,1,1,1,312,1,3
056943,3,1,2,2,1,2,5, ,1,4,1,1,2,2,4,4,4,1,4,4,4,3,1,2,4,4,4,4,2,4,3,4,1500, ,3,1,3,1,1,1,1,1,1,3,1,1,1,1,3,2,2,1,2,2,1,2,2,3,3,1,2,3,5,4, , ,3,1, ,98, ,1,62301,1967,1,3, ,4, , ,1,1,217,3,3
034848,1,1,2,1,1,1,5, ,2,4,2,1,1,1,2,3,1,1,3,1,2,2,3,1,3,4,4,4,3,4,9,4,25, ,2,2,2,2,2,2,2,2,2,2,2,1,9,1,1,1,9,1,1,1,1,2,2,2,2,1,5,2,5,3, ,1,4, ,1,19, ,2,60606,1940,1,9, , ,5, ,2,1,312,3,1
062139,1,1,3,3,1,2,9, ,9,9,4,4,1,1,1,2,3,1,3,2,1,3,4,1,3,4,3,4,4,3,4,4,1, ,3,3,2,3,9,3,1,9,2,1,2,3,1,1,3,2,4,2,2,1,2,2,2,3,1,1,3,2,4,3, ,1,1,1, ,3, ,2,60616,1943,2,2, , ,4, ,2,1,312,2,1
056475,3,1,2,2,1,3,3, ,1,4,1,1,2,2,4,4,4,1,4,4,4,9,3,1,3,3,3,3,4,4,3,4,10, ,2,9,2,2,9,1,9,2,3,2,9,1,2,1,1,1,9,9,1,1,1,2,1,1,1,1,6,3,4,2,1, ,3,1, ,19, ,2,61201,0,1,4, , , ,2,2,1,309,2,0
055870,3,1,2,2,1,2,3, ,1,3,4,1,2,2,4,4,4,1,4,4,1,1,3,1,4,4,4,4,4,3,3,4,5, ,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,3,1,1,1,2,2,1,2,1,2,1,5,2,4,1,1, ,2,1, ,13, ,2,61254,1951,1,6,5, , , ,1,1,309,2,2
057718,2,1,2,2,1,2,1, ,2,1,4,2,2,2,2,4,4,1,3,4,4,3,4,1,3,4,4,4,4,9,4,4,0, ,3,3,2,1,1,2,3,1,9,1,1,3,1,1,1,2,1,2,1,1,2,1,2,1,1,1,6,1,2,2,2, ,1,1, ,5, , ,60047,1955,4,1, ,2, , ,2,1,847,1,2
057273,2,1,2,2,1,4,4, ,1,5,1,1,2,1,1,2,1,1,4,1,3,3,9,3,3,3,3,4,9,2,4,4, ,999999,9,1,2,9,9,9,9,9,1,2,2,1,9,1,3,3,1,2,9,1,1,9,2,2,3,1,2,3,9,4, , ,1,1, ,5, , ,60101,1921,1,9, , , ,4,2,1,630,9,1
040523,3,1,3,2,1,2,1, ,4,3,4,4,2,2,1,1,1,2,3,1,4,1,3,1,2,9,4,4,3,4,4,4,0, ,2,2,2,2,1,9,1,1,2,1,2,2,1,1,1,9,1,2,2,1,2,1,2,1,1,1,7,1,9,3, ,2,4, ,1,5, , ,61701,1932,1,3, ,2, , ,2,1,309,9,1
065112,2,1,1,1,1,2,1, ,5,1,4,4,1,1,2,2,2,1,9,2,2,2,2,2,1,4,3,1,4,4,4,4, ,999999,9,2,9,9,9,9,9,9,9,2,9,2,9,9,3,3,1,2,1,9,2,1,9,2,1,2,2,2,1,3, ,1,1,1, ,14, ,2,60472,1928,2,2, ,4, , ,1,1,708,1,1
058307,1,1,2,1,1,3,1, ,5,1,9,5,1,1,4,9,4,1,2,9,1,1,4,1,4,4,4,4,4,3,3,4,500, ,2,3,1,1,1,3,3,1,1,1,1,3,9,1,3,3,1,1,1,2,2,1,2,1,1,1,6,1,2,1,3, ,4, ,3, , , ,60608,1971,1,5, ,1, , ,1,1,312,1,3
062572,3,1,1,2,3,3,1, ,5,1,1,5,2,1,4,4,4,1,4,4,4,1,4,1,4,4,4,4,4,4,4,4,0, ,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,3,1,2,1,4,2,1,2,1,1,1,2,2,1,3, ,1,4, ,1,14, ,2,60416,1943,1,1, , , ,3,1,1,815,1,1
065433,2,1,1,1,1,3,1, ,5,1,4,5,1,1,2,2,2,1,4,4,4,2,2,1,4,4,4,4,4,4,4,4,500, ,2,2,2,1,1,1,1,1,2,1,2,3,1,2,3,3,2,2,1,2,2,1,2,2,3,1,3,3,2,2,1, ,4, ,3, , , ,99999,1950,2,2,3, , , ,1,1,708,1,2
066311,2,1,1,2,1,2,9, ,9,9,4,9,1,1,4,4,4,2,3,3,3,2,3,1,3,4,4,4,4,3,4,2,100, ,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,2,1,2,1,4,1,2,2,1,1,1,5,1,9,1,1, ,4, ,9, , , ,60089,1955,1,9, , , ,1,1,1,847,9,2
068123,2,1,3,1,2,5,1, ,5,2,4,5,1,1,9,2,9,1,2,4,4,3,3,3,2,4,4,4,4,4,3,4, ,999999,3,3,2,3,3,3,9,9,9,3,3,3,1,1,3,3,9,2,1,1,2,2,2,2,3,1,2,3,1,4, , ,4, ,1,3, ,2,60620,1951,5,1, , ,1, ,2,1,773,1,2
068877,1,1,3,3,3,2,1, ,5,2,5,4,9,9,4,2,4,1,4,4,4,2,4,1,3,4,4,4,4,4,4,4,2500, ,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,2,1,2,2,1,2,1,2,1,2,2,3,3, ,1,4, ,1,13, ,2,60610,1937,1,2, , , ,3,2,1,312,1,1
070421,2,1,2,3,3,2,3, ,2,2,4,9,2,9,2,1,2,2,4,1,1,1,3,3,3,3,4,4,4,3,4,4,1, ,2,2,2,1,9,1,9,9,2,2,2,2,1,9,3,1,9,2,1,4,1,2,2,2,4,1,3,2,3,3, ,4,1,1, ,5, , ,60527,1940,1,7, , ,4, ,2,1,630,1,1
071301,2,1,2,2,2,3,5, ,1,5,1,1,2,2,4,4,4,1,4,9,4,1,4,1,2,2,3,4,3,2,2,4,0, ,1,1,2,9,2,1,2,2,9,9,9,1,2,1,1,3,1,2,1,1,1,2,2,2,3,1,3,3,5,2,3, ,1,1, ,12, , ,60013,1957,7,4,3, , , ,2,1,847,3,2
055557,1,1,1,2,1,2,1, ,5,4,5,5,1,1,4,4,4,1,3,4,9,2,4,3,4,4,4,4,4,4,4,4,100, ,3,2,2,1,9,9,1,1,3,1,3,9,9,1,1,3,4,1,1,2,2,1,2,2,2,1,6,1,1,1,2, ,1,1, ,5, , ,60616,1943,3,7,6, , , ,2,1,312,1,1
056958,1,1,1,1,2,1,1, ,5,2,5,5,1,1,3,1,4,1,4,3,4,1,4,1,4,4,4,4,4,4,4,4,500, ,1,1,1,3,3,1,3,1,3,3,3,1,1,1,3,2,4,1,2,1,2,1,2,1,1,1,3,3,1,3, ,3,4, ,1,5, , ,60616,1952,2,3, ,5, , ,2,1,312,1,2
058287,2,1,2,2,1,2,5, ,1,2,4,1,1,1,1,3,2,1,2,3,4,3,4,1,2,3,4,4,1,3,2,3, ,20000,2,3,2,2,2,1,1,3,2,2,2,1,2,2,3,2,2,2,2,2,2,1,1,1,1,1,2,1,4,4, , ,4, ,3, , , ,60543,1991,1,4,2, , , ,1,1,630,2,4
059188,2,1,1,1,1,1,1, ,5,1,5,5,2,1,1,1,1,2,4,1,4,1,4,2,4,4,3,4,4,2,3,4,1000, ,3,1,3,1,3,1,3,1,2,1,1,1,9,2,3,2,4,2,1,2,2,1,2,1,3,2,3,2,1,3, ,1,1,1, ,30, ,1,60419,1931,2,1,3, , , ,1,1,708,1,1
060388,2,1,2,2,3,3,3, ,1,1,4,1,2,2,3,3,3,1,3,4,4,1,2,2,4,4,4,3,4,4,4,4,0, ,1,2,1,2,2,1,1,1,9,2,1,2,1,1,1,3,2,2,1,2,2,2,1,1,1,1,3,3,4,2,1, ,1,1, ,5, , ,60487,1978,1,5, , ,4, ,2,1,708,2,3
046779,2,1,1,3,1,1,1, ,5,3,4,4,1,1,4,9,3,1,4,2,4,3,2,1,3,3,3,2,3,3,3,4,10000, ,9,9,9,9,2,9,9,2,3,2,2,9,2,9,3,2,3,2,2,2,1,1,2,3,1,1,6,1,2,4, , ,3,1, ,13, ,2,60565,1977,1,7,6, , , ,2,1,630,1,3
066297,3,1,2,2,2,3,4, ,3,3,4,4,1,2,1,2,2,1,3,4,4,1,4,1,4,4,4,4,4,4,4,4,10, ,2,2,2,2,2,2,2,2,2,2,2,2,9,1,1,1,1,2,2,1,1,2,2,2,1,1,3,3,6,1,3, ,4, ,1,5, , ,62220,1955,1,5, ,4, , ,2,1,618,3,2
068937,3,1,1,2,2,4,1, ,5,2,1,4,1,1,4,4,4,1,3,4,4,2,3,1,4,4,4,4,4,4,3,4,0, ,3,9,3,3,1,1,3,1,3,9,1,3,1,1,3,2,2,2,2,2,2,9,1,3,1,1,6,2,4,1,3, ,1,1, ,5, , ,61071,1950,1,5, , ,4, ,2,1,815,2,2
069335,2,1,1,3,2,3,1, ,4,1,1,5,1,2,4,4,4,1,4,4,4,1,4,2,4,4,4,4,4,4,4,4,0, ,1,3,1,1,1,1,1,1,2,2,1,3,1,1,1,1,4,2,2,2,2,1,2,1,1,1,3,3,5,1,3, ,3,1, ,5, , ,60639,1972,7,5, , , ,1,1,1,773,3,3
070900,1,1,2,2,2,2,5, ,2,4,2,1,1,1,1,3,4,2,4,1,4,1,4,1,4,4,4,4,4,4,4,4,0, ,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,5,2,5,2,4, ,4, ,1,5, , ,60611,1955,1,7, ,3, , ,1,1,312,3,2
056343,2,1,2,2,2,3,9, ,1,2,1,1,1,2,4,4,4,1,4,4,1,1,1,2,3,4,4,4,4,4,4,4,0, ,2,2,2,2,2,2,3,2,2,2,2,3,2,1,1,3,2,2,1,4,1,2,2,2,1,1,3,2,4,3, ,3,4, ,1,5, , ,60453,1954,1,6, , ,4, ,1,1,708,2,2
057232,1,1,1,2,2,3,1, ,5,1,2,4,1,2,4,3,4,1,4,4,4,1,3,1,3,4,4,4,4,4,3,4,0, ,2,2,2,1,1,2,3,2,1,1,1,2,1,1,1,1,1,9,1,2,2,1,2,1,1,1,6,1,1,1,2, ,5, ,3, , , ,60616,1980,1,1, ,1, , ,2,1,312,1,3
058166,3,1,1,2,2,3,1, ,5,3,4,5,1,2,4,4,4,1,3,4,3,2,4,1,4,4,4,4,4,4,4,4,1000, ,3,3,3,3,3,1,1,1,1,1,3,3,1,1,3,1,2,2,1,2,2,1,1,3,3,1,4,2,1,3, ,4,1,1, ,3, ,1,62203,1944,2,3, , , ,3,2,1,618,1,1
059115,3,1,2,2,1,4,6,THE INDEPENDENT,1,3,1,1,2,2,4,4,9,1,4,4,4,1,3,1,2,4,3,4,4,2,3,4,10, ,1,2,2,3,1,2,2,3,1,3,3,3,9,1,9,2,1,1,1,2,1,2,2,2,3,2,3,3,5,4, , ,4, ,1,5, , ,62278,1958,1,3, , ,5, ,2,1,618,3,2
064972,1,1,2,2,2,5,5, ,1,3,1,1,1,2,4,4,4,1,4,4,4,1,3,3,4,4,4,4,4,4,4,4,25, ,9,1,9,2,9,9,2,9,9,9,9,1,1,1,1,3,1,1,1,4,1,2,2,2,3,1,5,3,6,1,1, ,4, ,1,5, , ,60611,1973,1,7, ,4, , ,1,1,312,3,3
066974,3,1,2,2,1,4,3, ,2,3,1,2,2,2,4,4,3,1,4,3,4,1,3,2,2,4,4,4,3,2,3,4, ,999999,3,1,3,3,2,2,1,1,2,3,1,3,9,2,3,3,2,2,1,2,2,1,2,3,3,1,3,3,4,1,2, ,1,1, ,3, ,1,62935,1957,1,2, , ,4, ,2,1,618,2,2
057644,2,1,2,2,1,3,5, ,1,5,1,1,9,2,1,1,4,1,4,4,4,1,4,1,1,3,3,4,3,1,3,4,250, ,1,1,1,1,1,1,1,3,2,3,3,1,2,1,1,3,1,1,1,1,1,2,2,2,2,1,5,2,5,1,1, ,3,1, ,5, , ,60120,1956,1,9,5, , , ,1,1,847,3,2
058611,2,1,1,1,3,2,9, ,4,1,4,5,1,1,3,2,4,3,1,2,4,2,9,2,4,4,4,4,4,4,4,4,0, ,9,9,1,9,1,9,9,1,1,1,9,9,9,9,1,3,1,9,1,2,9,1,9,1,1,1,5,2,4,2,3, ,2,1, ,1, ,2,60148,0,1,9,5, , , ,2,1,630,2,0
064103,3,1,1,2,1,3,3, ,3,2,2,4,2,2,4,3,3,2,2,4,4,1,4,1,3,3,3,4,3,3,9,9, ,999999,1,1,1,2,9,9,1,1,2,2,9,2,2,2,3,2,3,2,1,1,2,1,2,3,3,1,3,3,8,3, ,3,1,1, ,3, ,1,62963,1941,2,3, ,4, , ,2,1,618,9,1
